# Raw simulation data
#   No filters applied
#   Data scaled to the range from 0 to 1 for the envelope
Time;Sensor 1;Sensor 2;Sensor 3;Sensor 4;Sensor 5;Sensor 6;Sensor 7;Sensor 8
17.7;0.99982;0.99943;0.9984;0.99192;1.0351;1.0092;1.0297;0.93022
17.75;0.98845;0.99877;0.99915;0.99367;1.0468;0.99475;1.015;0.93228
17.8;0.99978;0.99777;0.99984;0.99543;1.0157;0.98244;0.99832;0.9294
17.85;1.0071;0.99733;1.0003;0.99684;1.0156;0.99744;0.98486;0.92059
17.9;1.0071;0.99776;1.0003;0.99769;1.132;1.0068;0.9795;0.91089
17.95;1.0032;0.99851;0.99995;0.99792;1.2147;1.0014;0.9784;0.90379
18;0.99882;0.99932;0.99938;0.99768;1.1596;0.98127;0.98539;0.90303
18.05;0.99864;0.99984;0.99871;0.99719;1.064;0.97942;1.0014;0.9042
18.1;1.0012;1.0001;0.9981;0.99673;1.0563;0.97335;1.0187;0.90618
18.15;1.0031;0.99986;0.99771;0.99652;1.1617;0.94699;1.0305;0.91412
18.2;0.99819;0.99955;0.99771;0.99665;1.209;0.87769;1.044;0.92213
18.25;0.98734;0.99903;0.99821;0.99714;1.2363;0.78056;1.0546;0.93342
18.3;0.99182;0.99831;0.99911;0.99799;1.193;0.77882;1.056;0.95223
18.35;1.0027;0.99751;1.0001;0.99909;1.0815;0.93809;1.0462;0.97238
18.4;1.006;0.9968;1.0008;1.0003;0.91154;1.0752;1.0171;0.98267
18.45;1.0083;0.99644;1.0012;1.0012;0.81454;1.1361;0.98063;0.9886
18.5;1.0163;0.99664;1.0011;1.0018;0.87425;1.1472;0.95739;0.995
18.55;1.0166;0.99761;1.0007;1.0018;0.9302;1.1474;0.94311;0.99793
18.6;1.0065;0.99923;1.0002;1.0013;0.96435;1.1442;0.94366;1.001
18.65;0.9969;1.0009;0.99976;1.0007;0.92843;1.0703;0.94251;1.0069
18.7;0.99369;1.002;0.99978;1.0004;0.86867;1.0215;0.93755;1.0167
18.75;0.99592;1.0022;1.0003;1.0005;1.137;0.96571;0.93855;1.0253
18.8;1.0002;1.0017;1.001;1.0013;1.1364;0.86804;0.94671;1.0307
18.85;1.0038;1.001;1.0015;1.0025;1.0877;0.81038;0.96427;1.0354
18.9;1.0058;1.0007;1.0017;1.0038;1.2048;0.79955;0.9662;1.0426
18.95;1.0061;1.0008;1.0015;1.0048;1.3023;0.75255;0.96475;1.046
19;1.0053;1.0016;1.0012;1.0054;1.2769;0.66065;0.96756;1.0554
19.05;1.003;1.0025;1.0007;1.0055;1.0663;0.69531;0.98125;1.0625
19.1;0.99974;1.0031;1.0005;1.0054;0.69322;1.0162;0.97812;1.0669
19.15;0.99726;1.0035;1.0004;1.0053;0.50671;1.3265;0.96617;1.0633
19.2;0.99648;1.0036;1.0006;1.0055;0.37578;1.3354;0.9678;1.0606
19.25;0.99924;1.0035;1.0008;1.0061;0.41549;1.1742;0.98117;1.0519
19.3;1.0049;1.0035;1.0013;1.0069;0.69478;0.93634;0.98328;1.0483
19.35;1.0088;1.0036;1.0018;1.0078;0.92863;0.89039;0.99842;1.0447
19.4;1.0091;1.0036;1.0024;1.0089;0.89263;0.98967;1.0057;1.0407
19.45;1.0071;1.0035;1.0029;1.0098;0.81743;1.0649;0.98565;1.0399
19.5;1.0011;1.0031;1.0031;1.0104;0.55068;1.1647;0.96;1.0358
19.55;0.99195;1.0029;1.0031;1.0105;0.67042;1.1818;0.94124;1.0296
19.6;0.98635;1.0034;1.0029;1.0103;1.008;1.0916;0.93857;1.0257
19.65;0.98693;1.0044;1.0025;1.0097;1.076;0.97374;0.94878;1.0225
19.7;0.98941;1.0054;1.0023;1.0089;1.0525;0.92352;0.97184;1.0202
19.75;0.9908;1.006;1.0021;1.0084;1.0777;0.93977;0.99928;1.0193
19.8;0.99117;1.0065;1.002;1.0084;1.1144;0.93172;1.0173;1.0171
19.85;0.99242;1.0069;1.0021;1.009;1.1356;0.87653;1.0265;1.0168
19.9;0.99444;1.007;1.0024;1.01;1.1405;0.80454;1.0372;1.0148
19.95;0.98639;1.0066;1.0027;1.0113;1.1797;0.74763;1.0473;1.0029
20;1.0086;1.0059;1.0029;1.0125;1.1164;0.80446;1.0584;0.98661
