# Raw simulation data
#   No filters applied
#   Data scaled to the range from 0 to 1 for the envelope
#
Time;Sensor 1;Sensor 2;Sensor 3;Sensor 4;Sensor 5;Sensor 6;Sensor 7;Sensor 8
12.45;0.8073;0.97952;0.97854;0.88865;1.0923;0.88809;0.9905;0.93032
12.5;0.75788;0.98141;0.97884;0.8917;1.1247;0.85982;1.0365;0.95316
12.55;0.73882;0.98172;0.97999;0.89533;1.1195;0.83201;1.0378;0.96707
12.6;0.75709;0.98064;0.9816;0.8992;1.1301;0.83063;1.0176;0.94945
12.65;0.80346;0.97898;0.98281;0.90268;1.1294;0.82321;0.99773;0.92236
12.7;0.84806;0.9779;0.98285;0.90518;1.1093;0.77081;0.98758;0.89267
12.75;0.8601;0.97845;0.98142;0.90637;1.0899;0.73002;0.99671;0.8587
12.8;0.82399;0.98071;0.97899;0.90628;1.0767;0.71467;1.0312;0.82074
12.85;0.76675;0.98369;0.97677;0.90521;1.0489;0.76687;1.0643;0.78353
12.9;0.75798;0.98606;0.97613;0.90377;0.9804;0.8408;1.0784;0.75826
12.95;0.81457;0.98679;0.97761;0.90265;0.9806;0.97623;1.0846;0.75554
13;0.88415;0.98547;0.98059;0.90224;1.0246;1.0369;1.018;0.77507
13.05;0.92391;0.98239;0.98363;0.90254;1.1157;1.0392;0.93164;0.80689
13.1;0.93046;0.97845;0.98546;0.90336;1.1008;0.96179;0.84563;0.8442
13.15;0.91994;0.97517;0.98568;0.90438;1.071;0.93738;0.80552;0.88159
13.2;0.93016;0.97439;0.98455;0.90508;1.0737;0.92576;0.79422;0.91686
13.25;0.96739;0.9769;0.98276;0.90509;1.0564;0.91364;0.83268;0.96614
13.3;0.99345;0.98189;0.98097;0.90432;1.023;0.89731;0.85945;1.0097
13.35;0.9873;0.9872;0.97988;0.90319;0.9818;0.91833;0.80477;1.0372
13.4;0.96159;0.99027;0.98001;0.90238;0.96035;0.87433;0.82387;1.0512
13.45;0.94871;0.9907;0.98152;0.90248;0.96353;0.87463;0.83003;1.0401
13.5;0.96168;0.98923;0.9841;0.90381;1.0201;0.89137;0.82175;1.0174
13.55;1.0063;0.98716;0.9869;0.90623;1.0844;0.87846;0.81554;0.99296
13.6;1.0247;0.98537;0.989;0.90926;1.081;0.90328;0.82119;0.9724
13.65;1.014;0.9845;0.98987;0.91237;1.049;0.92561;0.81222;0.9594
13.7;1.0099;0.98505;0.98949;0.91498;1.0008;0.91588;0.81071;0.9517
13.75;1.0003;0.98692;0.98817;0.91652;0.94722;0.94132;0.83331;0.94663
13.8;0.9938;0.98928;0.98641;0.91688;0.93654;0.96216;0.86254;0.94275
